"id","nom","adresse","ville","code_insee","annee","semaine","mjo","longitude","latitude","geom"
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,23,24.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,23,1704.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,23,1155.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,23,631.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,23,325.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,23,101.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,23,111.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,23,119.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,23,155.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,23,87.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,23,120.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,23,53.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,23,48.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,23,514.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,23,364.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,24,130.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,24,184.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,24,95.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,24,252.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,24,472.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,24,115.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,24,262.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,24,81.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,24,1813.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,24,1370.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,24,672.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,24,391.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,24,155.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,24,113.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,24,159.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,24,218.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,24,132.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,24,171.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,24,57.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,24,65.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,24,538.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,24,437.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,25,134.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,25,180.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,25,91.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,25,234.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,25,488.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,25,106.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,25,267.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,25,56.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,25,1972.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,25,1393.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,25,648.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,25,413.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,25,145.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,25,112.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,25,154.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,25,203.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,25,125.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,25,160.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,25,48.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,25,63.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,25,520.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,25,397.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,26,118.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,26,194.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,26,86.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,26,235.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,26,409.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,26,83.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,26,223.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,26,35.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,26,1643.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,26,1126.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,26,582.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,26,344.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,26,122.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,26,100.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,26,145.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,26,177.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,26,102.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,26,156.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,26,35.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,26,48.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,26,479.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,26,363.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,27,142.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,27,230.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,27,99.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,27,259.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,27,504.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,27,145.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,27,255.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,27,49.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,27,1840.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,27,1362.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,27,626.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,27,401.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,27,153.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,27,121.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,27,162.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,27,224.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,27,131.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,27,165.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,27,46.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,27,76.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,27,514.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,27,391.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,28,93.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,28,115.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,28,84.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,28,185.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,28,291.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,28,78.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,28,162.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,28,23.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,28,1241.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,28,844.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,28,379.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,28,258.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,28,115.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,28,81.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,28,110.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,28,130.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,28,89.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,28,119.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,28,32.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,28,52.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,28,337.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,28,269.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2017,29,112.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2017,29,142.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2017,29,87.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2017,29,220.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2017,29,374.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2017,29,91.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2017,29,198.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2017,29,29.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2017,29,1432.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2017,29,994.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2017,29,428.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2017,29,317.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2017,29,144.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2017,29,117.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2017,29,142.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2017,29,176.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2017,29,102.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2017,29,142.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2017,29,31.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2017,29,55.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2017,29,375.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2017,29,344.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
