code_adm,code_insee,nature,nom,code_mel,libelle_mel,code_ut,libelle_ut,code_territoire_gouvernance,libelle_territoire_gouvernance,code_deveco,libelle_deveco,code_enm,libelle_enm,code_m_locale,libelle_m_locale,code_gardo,libelle_gardo,code_dt,libelle_dt,surface_ha,surface_km2,geom
COM_F59005,59005,Commune,Allennes-les-Marais,MEL,Métropole Européenne de Lille,UTLS,UT Lille / Seclin,TGS,Territoire de la couronne Sud,NA,NA,NA,NA,NA,NA,GARDO,(85 communes),NA,NA,554,5.54,"MULTIPOLYGON (((2.9630895928204106 50.52802738818154, 2.9632837842602795 50.52819977839754, 2.961833794326754 50.5295905645512, 2.9620013032375563 50.52966960160581, 2.963925585777971 50.53057222725899, 2.963118086143484 50.531418389893815, 2.963385569141804 50.5315189960468, 2.963120672988739 50.53173163933388, 2.9629121365245874 50.53189852330443, 2.961955295270924 50.532785919674794, 2.9613000439095023 50.5333386129077, 2.9609491286252863 50.533676882223396, 2.9616417854082995 50.53394457083123, 2.9621204360104696 50.53415474654779, 2.963090419765309 50.534580481357885, 2.962272653278427 50.535867330249296, 2.9616607137534947 50.53682662814367, 2.9625083608044513 50.5370611490572, 2.962918157020371 50.537106150058634, 2.9635983014455425 50.53722841901545, 2.9646093623792646 50.537422583429986, 2.9649628034175337 50.537504361206665, 2.963975220108028 50.53992208148555, 2.964276593782124 50.53996435358139, 2.963990110343079 50.540763987049715, 2.9615536809482528 50.54051194133613, 2.9614114356123773 50.54050202407871, 2.961345187016944 50.54056931960862, 2.9613127665313335 50.54060341635208, 2.9611619414511896 50.540760440221135, 2.9609657642478857 50.541279161569015, 2.9607298387344896 50.5421909952872, 2.960513487970208 50.54327605990008, 2.9603901198869167 50.54432614797099, 2.959984517762878 50.5442497264026, 2.958904028853489 50.54613511068213, 2.9590546623491476 50.54624196801019, 2.9580885350427537 50.54772168965506, 2.9579250990315376 50.54776112602223, 2.957713777763061 50.547789775365885, 2.9575249916090414 50.547822022232296, 2.9574602271355896 50.547782508273706, 2.9569856140107373 50.54766386920124, 2.9567415418689857 50.548101783543046, 2.956311272502226 50.54882594641222, 2.9561278759937877 50.54913373720077, 2.9557935205823886 50.549699067048294, 2.9554464481991247 50.55029939488347, 2.9549216457134975 50.55114647896617, 2.9548214573599685 50.55133312980533, 2.9545970736453175 50.55176835218154, 2.9544785697172293 50.55195409833101, 2.9541526395267947 50.55250865414708, 2.9539932511646043 50.55272310556929, 2.9539043536991803 50.552880140843186, 2.9538634329144275 50.55295192825891, 2.953802799599898 50.55301204038027, 2.9536660200528337 50.553149311841956, 2.953478478059434 50.553335030837964, 2.9534065077088503 50.55346604353243, 2.9533753567296652 50.55363566540319, 2.953320258987391 50.55380168808051, 2.9532680193790206 50.55392373271869, 2.9531918044642054 50.5540726942074, 2.953073306664093 50.55424048777336, 2.9529716620544186 50.55446393450614, 2.952860209320937 50.554629037854326, 2.9527628704269047 50.5547663229941, 2.9522452624695745 50.55535849460498, 2.9515738812110026 50.55615165005382, 2.9511972115301197 50.5566648886182, 2.9510674053118384 50.556857805969614, 2.9508304368978076 50.55713684331851, 2.950425431352731 50.557794569379325, 2.9501122326533955 50.55821448608791, 2.949569976949593 50.55802847872442, 2.9491797971774343 50.55793407909106, 2.948844523314058 50.55788278216516, 2.948388126406711 50.557788352673604, 2.9480387567098423 50.557745125427694, 2.947756998340601 50.55771897871832, 2.9472737902541892 50.55766761508852, 2.9469103416428837 50.55761630092179, 2.9465749092045836 50.557718474866995, 2.946329668892371 50.55780004386029, 2.946293023334422 50.557812593361845, 2.9461041710878146 50.55786456793891, 2.945586941226105 50.55800525363461, 2.945109158740931 50.558145954619455, 2.944562334428796 50.55828752040229, 2.9443241635973934 50.55834126521834, 2.9438971315391465 50.55845057084489, 2.9435378501258374 50.55845040771266, 2.9431630834851314 50.55843856860299, 2.9431232135349408 50.55756346199713, 2.942361404358294 50.55719871401535, 2.9418493033146897 50.55777468726564, 2.940688770165004 50.55741512658061, 2.939902944749728 50.55712125659555, 2.938960742661991 50.556825509534804, 2.9382481306716284 50.5565873115906, 2.9399173206584472 50.55452201858255, 2.940143068792278 50.55424120053733, 2.940453396781278 50.553915546041814, 2.9407398164367344 50.55355128530116, 2.939775245072248 50.55316398383348, 2.9393119430642054 50.553003996986135, 2.939061260341003 50.55293566147315, 2.938775422988878 50.55281435362457, 2.938262828741252 50.5526471581442, 2.9379783782840634 50.55254649236943, 2.9374066475992704 50.5523577228609, 2.937108100417534 50.55226692079884, 2.936477238512612 50.552053883478465, 2.9357266853847843 50.55180308441305, 2.9347621069908305 50.55147677529498, 2.934274887768698 50.55131675661951, 2.9337974726062686 50.55120251553476, 2.933404523441938 50.551134092318335, 2.9330002444673022 50.551111436038184, 2.9326424651049896 50.55108072589868, 2.9320944033988776 50.55112620113792, 2.9316900543935267 50.55115559760548, 2.9314156800255065 50.550913111449674, 2.9311426556086544 50.550715502154745, 2.9308808747699957 50.55053854180695, 2.9307400183378776 50.550526795198785, 2.93015823999209 50.55050851798563, 2.9301217378312585 50.550418743769356, 2.930020331100897 50.550403428431636, 2.929617436851465 50.5504032002832, 2.9290454201186513 50.55045672630302, 2.9279352142727184 50.55054853196911, 2.927057530340544 50.55058122735711, 2.9270112442133067 50.55044208196833, 2.927368162763089 50.550087764659644, 2.927526105329514 50.54997207484892, 2.928055222191232 50.54937731580425, 2.928149746862777 50.54927774393405, 2.92827802462467 50.549216785652945, 2.9284640990482065 50.54912713938819, 2.9287601657271574 50.54895588012099, 2.928864472813654 50.54891016557747, 2.9289560940036736 50.548869828902625, 2.929140743354799 50.54879005368597, 2.929476184375273 50.54866458961166, 2.92953960480404 50.548643084755106, 2.929693265428653 50.548560598450884, 2.930069708303582 50.548324758672806, 2.9303729360243214 50.54806105283505, 2.9307719881637126 50.547768678446104, 2.930949658813834 50.54763683919011, 2.931045557295775 50.547556113974814, 2.9311698124367624 50.54734077337365, 2.931823664699884 50.54612047871673, 2.9318490851724603 50.54607202542761, 2.931899925970728 50.54597511882359, 2.932104654612171 50.54561800926406, 2.9321455726359393 50.545566871740874, 2.9335210703581964 50.54289203719737, 2.933773839997356 50.542401214598016, 2.9339178768355376 50.542119461729335, 2.9341960065422152 50.541616983124534, 2.9348807246223676 50.540375137515355, 2.9350557627820817 50.540071857597724, 2.935133435960456 50.53990944174205, 2.93523651107694 50.5397075468663, 2.9362107490246725 50.5377935747804, 2.9363505248674273 50.53751899545329, 2.937907105883129 50.53610075234691, 2.9388348228546466 50.53524404828809, 2.939042059942416 50.53506463918626, 2.9396778612463925 50.5345129530324, 2.9401163201145204 50.53410567473312, 2.9404447273528294 50.533867980246235, 2.940573036790345 50.53373430572694, 2.940716913488514 50.53353511674836, 2.9407550365923574 50.53344986694346, 2.940808644976973 50.53336911230828, 2.9410779738091404 50.53306676341739, 2.941217498205228 50.53297348356739, 2.9412823387271376 50.53292055833285, 2.9413584376357127 50.532873921303896, 2.941516253339821 50.532793215578025, 2.9416078142199966 50.53277081978603, 2.9416937556280436 50.53273675301027, 2.9419557882985035 50.532648017678746, 2.9424854714363544 50.53248131864402, 2.943029198671017 50.532345140799066, 2.943288377145223 50.53228602076475, 2.9433658774083127 50.53224297334254, 2.9434335170296753 50.53220261404721, 2.943561748859662 50.532127277488975, 2.9437605020195132 50.5319523436378, 2.9441523724097625 50.53160157474697, 2.9443130526365207 50.53146970563481, 2.944384956686382 50.531391650130765, 2.9446837611265844 50.53114764727138, 2.9447626932215267 50.531080365387396, 2.944943120989453 50.53091529438418, 2.9450629344867583 50.53080674260832, 2.9452997806659256 50.530555530072014, 2.945335040378807 50.53050438459455, 2.9453957433573126 50.53036439165443, 2.9454479065845174 50.5303078682059, 2.945562054828698 50.530227137797134, 2.946056750707266 50.529823450946786, 2.9463879650737566 50.529541759879585, 2.9468192439783425 50.529173944685354, 2.947123644617867 50.52894070834406, 2.9472970192117742 50.52877293770605, 2.9475295660733702 50.528573777101066, 2.947585953113753 50.52851366413827, 2.947643736922743 50.52846432251251, 2.9477155970163618 50.5284194746225, 2.9478057949214813 50.5283432196436, 2.9478227359004996 50.52830104122693, 2.947860823479216 50.52823463745099, 2.9479553054551912 50.528100042407246, 2.948058286429882 50.5279160847293, 2.948394097004784 50.52724843603742, 2.9489486132436715 50.52612132156103, 2.949150393926524 50.52569505972004, 2.949175823654992 50.52561069872615, 2.9493846368347882 50.52518802935301, 2.9494128629984 50.52512251834298, 2.950259219067023 50.52355660127773, 2.950562466837676 50.523012794379014, 2.9506343438355085 50.52294011972612, 2.9507160727665545 50.52287103923242, 2.950913331188316 50.522722120596534, 2.953156454923408 50.52395176444895, 2.953727008268332 50.52360282386627, 2.9542172549887415 50.523303217255275, 2.9544285656459213 50.523174942456926, 2.955330697307045 50.52359264173596, 2.9559978041710977 50.52390344002424, 2.9559344018618723 50.52395278386733, 2.9557399710214405 50.524099916101484, 2.9556568532349394 50.52415284302359, 2.9555202023720497 50.52423896077189, 2.955118664545789 50.524531423752336, 2.955055264590894 50.524576279253466, 2.9560276992793346 50.52514030185786, 2.9570592639339823 50.525738444468466, 2.9575313148570888 50.52531136459577, 2.9576313605298385 50.52522074440224, 2.957890351509882 50.52532136042865, 2.9588685444462968 50.525787527143294, 2.9594188832997164 50.52603813013608, 2.9600100474363398 50.52630579756065, 2.9603690266585563 50.526398362376824, 2.96025345814409 50.52653565314281, 2.9599969484419315 50.526842538484786, 2.9607626333732724 50.52722873700053, 2.9618576958188063 50.527781082072664, 2.9622717787601416 50.527641188636984, 2.9630895928204106 50.52802738818154)))"
